6464	魎	 30 	 428,281,100 	 0.07 
6465	立	 30 	 428,281,130 	 0.07 
6466	鰂	 30 	 428,281,160 	 0.07 
6467	浿	 30 	 428,281,190 	 0.07 
6468	駪	 30 	 428,281,220 	 0.07 
6469	腊	 30 	 428,281,250 	 0.07 
6470	邡	 30 	 428,281,280 	 0.07 
6471	慤	 30 	 428,281,310 	 0.07 
6472	槙	 29 	 428,281,339 	 0.06 
6473	苺	 29 	 428,281,368 	 0.06 
6474	黿	 29 	 428,281,397 	 0.06 
6475	纔	 29 	 428,281,426 	 0.06 
6476	詅	 29 	 428,281,455 	 0.06 
6477	勰	 29 	 428,281,484 	 0.06 
6478	羑	 29 	 428,281,513 	 0.06 
6479	戸	 29 	 428,281,542 	 0.06 
6480	鼴	 29 	 428,281,571 	 0.06 
6481	訇	 29 	 428,281,600 	 0.06 
6482	蟶	 29 	 428,281,629 	 0.06 
6483	睚	 29 	 428,281,658 	 0.06 
6484	鵂	 29 	 428,281,687 	 0.06 
6485	頵	 29 	 428,281,716 	 0.06 
6486	胄	 29 	 428,281,745 	 0.06 
6487	棖	 29 	 428,281,774 	 0.06 
6488	圀	 29 	 428,281,803 	 0.06 
6489	莙	 29 	 428,281,832 	 0.06 
6490	娪	 29 	 428,281,861 	 0.06 
6491	劄	 29 	 428,281,890 	 0.06 
6492	衽	 29 	 428,281,919 	 0.06 
6493	鋇	 29 	 428,281,948 	 0.06 
6494	仼	 29 	 428,281,977 	 0.06 
6495	殛	 29 	 428,282,006 	 0.06 
6496	陟	 29 	 428,282,035 	 0.06 
6497	彦	 29 	 428,282,064 	 0.06 
6498	湶	 28 	 428,282,092 	 0.06 
6499	孅	 28 	 428,282,120 	 0.06 
6500	烺	 28 	 428,282,148 	 0.06 
6501	査	 28 	 428,282,176 	 0.06 
6502	羼	 28 	 428,282,204 	 0.06 
6503	菴	 28 	 428,282,232 	 0.06 
6504	嫋	 28 	 428,282,260 	 0.06 
6505	卲	 28 	 428,282,288 	 0.06 
6506	舲	 28 	 428,282,316 	 0.06 
6507	倥	 28 	 428,282,344 	 0.06 
6508	眛	 28 	 428,282,372 	 0.06 
6509	廌	 28 	 428,282,400 	 0.06 
6510	侔	 28 	 428,282,428 	 0.06 
6511	緙	 28 	 428,282,456 	 0.06 
6512	腈	 28 	 428,282,484 	 0.06 
6513	鷳	 28 	 428,282,512 	 0.06 
6514	汊	 28 	 428,282,540 	 0.06 
6515	獮	 28 	 428,282,568 	 0.06 
6516	敎	 28 	 428,282,596 	 0.06 
6517	犠	 28 	 428,282,624 	 0.06 
6518	敉	 28 	 428,282,652 	 0.06 
6519	処	 28 	 428,282,680 	 0.06 
6520	挈	 28 	 428,282,708 	 0.06 
6521	藎	 28 	 428,282,736 	 0.06 
6522	冨	 28 	 428,282,764 	 0.06 
6523	瑽	 28 	 428,282,792 	 0.06 
6524	皤	 28 	 428,282,820 	 0.06 
6525	徛	 27 	 428,282,847 	 0.06 
6526	錥	 27 	 428,282,874 	 0.06 
6527	跏	 27 	 428,282,901 	 0.06 
6528	欞	 27 	 428,282,928 	 0.06 
6529	讉	 27 	 428,282,955 	 0.06 
6530	鬯	 27 	 428,282,982 	 0.06 
6531	銍	 27 	 428,283,009 	 0.06 
6532	麯	 27 	 428,283,036 	 0.06 
6533	脱	 27 	 428,283,063 	 0.06 
6534	率	 27 	 428,283,090 	 0.06 
6535	斫	 27 	 428,283,117 	 0.06 
6536	騃	 27 	 428,283,144 	 0.06 
6537	黌	 27 	 428,283,171 	 0.06 
6538	雒	 27 	 428,283,198 	 0.06 
6539	翕	 27 	 428,283,225 	 0.06 
6540	蠋	 27 	 428,283,252 	 0.06 
6541	摞	 27 	 428,283,279 	 0.06 
6542	類	 27 	 428,283,306 	 0.06 
6543	哋	 27 	 428,283,333 	 0.06 
6544	鼇	 27 	 428,283,360 	 0.06 
6545	滁	 27 	 428,283,387 	 0.06 
6546	暎	 27 	 428,283,414 	 0.06 
6547	甾	 27 	 428,283,441 	 0.06 
6548	黦	 27 	 428,283,468 	 0.06 
6549	杼	 27 	 428,283,495 	 0.06 
6550	傯	 27 	 428,283,522 	 0.06 
6551	槴	 27 	 428,283,549 	 0.06 
6552	礽	 27 	 428,283,576 	 0.06 
6553	剡	 27 	 428,283,603 	 0.06 
6554	嫑	 26 	 428,283,629 	 0.06 
6555	娮	 26 	 428,283,655 	 0.06 
6556	呲	 26 	 428,283,681 	 0.06 
6557	簋	 26 	 428,283,707 	 0.06 
6558	鎣	 26 	 428,283,733 	 0.06 
6559	薨	 26 	 428,283,759 	 0.06 
6560	汯	 26 	 428,283,785 	 0.06 
6561	懍	 26 	 428,283,811 	 0.06 
6562	紬	 26 	 428,283,837 	 0.06 
6563	薤	 26 	 428,283,863 	 0.06 
6564	庥	 26 	 428,283,889 	 0.06 
6565	统	 26 	 428,283,915 	 0.06 
6566	舗	 26 	 428,283,941 	 0.06 
6567	蛸	 26 	 428,283,967 	 0.06 
6568	瑱	 26 	 428,283,993 	 0.06 
6569	嵊	 26 	 428,284,019 	 0.06 
6570	傖	 26 	 428,284,045 	 0.06 
6571	讜	 26 	 428,284,071 	 0.06 
6572	殻	 26 	 428,284,097 	 0.06 
6573	挂	 26 	 428,284,123 	 0.06 
6574	菫	 26 	 428,284,149 	 0.06 
6575	峮	 26 	 428,284,175 	 0.06 
6576	嵯	 26 	 428,284,201 	 0.06 
6577	嘧	 26 	 428,284,227 	 0.06 
6578	鎷	 26 	 428,284,253 	 0.06 
6579	癘	 26 	 428,284,279 	 0.06 
6580	坻	 26 	 428,284,305 	 0.06 
6581	眭	 26 	 428,284,331 	 0.06 
6582	旯	 26 	 428,284,357 	 0.06 
6583	佺	 26 	 428,284,383 	 0.06 
6584	昐	 26 	 428,284,409 	 0.06 
6585	苴	 25 	 428,284,434 	 0.05 
6586	鵐	 25 	 428,284,459 	 0.05 
6587	獬	 25 	 428,284,484 	 0.05 
6588	歙	 25 	 428,284,509 	 0.05 
6589	喰	 25 	 428,284,534 	 0.05 
6590	数	 25 	 428,284,559 	 0.05 
6591	纪	 25 	 428,284,584 	 0.05 
6592	咗	 25 	 428,284,609 	 0.05 
6593	遝	 25 	 428,284,634 	 0.05 
6594	澯	 25 	 428,284,659 	 0.05 
6595	偊	 25 	 428,284,684 	 0.05 
6596	庒	 25 	 428,284,709 	 0.05 
6597	灕	 25 	 428,284,734 	 0.05 
6598	杈	 25 	 428,284,759 	 0.05 
6599	聃	 25 	 428,284,784 	 0.05 
6600	蜞	 25 	 428,284,809 	 0.05 
6601	硿	 25 	 428,284,834 	 0.05 
6602	翮	 25 	 428,284,859 	 0.05 
6603	繖	 25 	 428,284,884 	 0.05 
6604	眯	 25 	 428,284,909 	 0.05 
6605	侊	 25 	 428,284,934 	 0.05 
6606	黥	 25 	 428,284,959 	 0.05 
6607	寤	 25 	 428,284,984 	 0.05 
6608	涴	 25 	 428,285,009 	 0.05 
6609	跖	 25 	 428,285,034 	 0.05 
6610	輜	 25 	 428,285,059 	 0.05 
6611	釹	 25 	 428,285,084 	 0.05 
6612	粮	 25 	 428,285,109 	 0.05 
6613	硌	 25 	 428,285,134 	 0.05 
6614	给	 25 	 428,285,159 	 0.05 
6615	菔	 25 	 428,285,184 	 0.05 
6616	埭	 25 	 428,285,209 	 0.05 
6617	鱙	 25 	 428,285,234 	 0.05 
6618	鬰	 25 	 428,285,259 	 0.05 
6619	纳	 24 	 428,285,283 	 0.05 
6620	鬛	 24 	 428,285,307 	 0.05 
6621	牦	 24 	 428,285,331 	 0.05 
6622	仳	 24 	 428,285,355 	 0.05 
6623	姳	 24 	 428,285,379 	 0.05 
6624	坔	 24 	 428,285,403 	 0.05 
6625	樅	 24 	 428,285,427 	 0.05 
6626	嚳	 24 	 428,285,451 	 0.05 
6627	騮	 24 	 428,285,475 	 0.05 
6628	醸	 24 	 428,285,499 	 0.05 
6629	逑	 24 	 428,285,523 	 0.05 
6630	韮	 24 	 428,285,547 	 0.05 
6631	苖	 24 	 428,285,571 	 0.05 
6632	蚨	 24 	 428,285,595 	 0.05 
6633	苕	 24 	 428,285,619 	 0.05 
6634	疪	 24 	 428,285,643 	 0.05 
6635	郗	 24 	 428,285,667 	 0.05 
6636	杮	 24 	 428,285,691 	 0.05 
6637	閲	 24 	 428,285,715 	 0.05 
6638	嬝	 24 	 428,285,739 	 0.05 
6639	碚	 24 	 428,285,763 	 0.05 
6640	撅	 24 	 428,285,787 	 0.05 
6641	琯	 24 	 428,285,811 	 0.05 
6642	実	 24 	 428,285,835 	 0.05 
6643	顒	 24 	 428,285,859 	 0.05 
6644	彀	 24 	 428,285,883 	 0.05 
6645	吔	 24 	 428,285,907 	 0.05 
6646	蓂	 24 	 428,285,931 	 0.05 
6647	気	 24 	 428,285,955 	 0.05 
6648	愍	 24 	 428,285,979 	 0.05 
6649	蟛	 24 	 428,286,003 	 0.05 
6650	俁	 24 	 428,286,027 	 0.05 
6651	鏐	 24 	 428,286,051 	 0.05 
6652	璈	 23 	 428,286,074 	 0.05 
6653	邠	 23 	 428,286,097 	 0.05 
6654	疴	 23 	 428,286,120 	 0.05 
6655	籜	 23 	 428,286,143 	 0.05 
6656	玿	 23 	 428,286,166 	 0.05 
6657	幛	 23 	 428,286,189 	 0.05 
6658	厠	 23 	 428,286,212 	 0.05 
6659	状	 23 	 428,286,235 	 0.05 
6660	瑮	 23 	 428,286,258 	 0.05 
6661	蘗	 23 	 428,286,281 	 0.05 
6662	詁	 23 	 428,286,304 	 0.05 
6663	蕹	 23 	 428,286,327 	 0.05 
6664	樋	 23 	 428,286,350 	 0.05 
6665	姃	 23 	 428,286,373 	 0.05 
6666	棰	 23 	 428,286,396 	 0.05 
6667	鮁	 23 	 428,286,419 	 0.05 
6668	識	 23 	 428,286,442 	 0.05 
6669	啲	 23 	 428,286,465 	 0.05 
6670	桄	 23 	 428,286,488 	 0.05 
6671	鐿	 23 	 428,286,511 	 0.05 
6672	鮕	 23 	 428,286,534 	 0.05 
6673	詵	 23 	 428,286,557 	 0.05 
6674	苻	 23 	 428,286,580 	 0.05 
6675	嫙	 23 	 428,286,603 	 0.05 
6676	劬	 23 	 428,286,626 	 0.05 
6677	脢	 23 	 428,286,649 	 0.05 
6678	劦	 23 	 428,286,672 	 0.05 
6679	脚	 23 	 428,286,695 	 0.05 
6680	蜩	 23 	 428,286,718 	 0.05 
6681	酡	 23 	 428,286,741 	 0.05 
6682	徭	 23 	 428,286,764 	 0.05 
6683	両	 23 	 428,286,787 	 0.05 
6684	濶	 23 	 428,286,810 	 0.05 
6685	苙	 23 	 428,286,833 	 0.05 
6686	瑧	 23 	 428,286,856 	 0.05 
6687	濙	 23 	 428,286,879 	 0.05 
6688	錵	 22 	 428,286,901 	 0.05 
6689	滝	 22 	 428,286,923 	 0.05 
6690	疳	 22 	 428,286,945 	 0.05 
6691	衾	 22 	 428,286,967 	 0.05 
6692	瑨	 22 	 428,286,989 	 0.05 
6693	綞	 22 	 428,287,011 	 0.05 
6694	静	 22 	 428,287,033 	 0.05 
6695	輳	 22 	 428,287,055 	 0.05 
6696	腠	 22 	 428,287,077 	 0.05 
6697	帘	 22 	 428,287,099 	 0.05 
6698	垸	 22 	 428,287,121 	 0.05 
6699	更	 22 	 428,287,143 	 0.05 
6700	炩	 22 	 428,287,165 	 0.05 
6701	穏	 22 	 428,287,187 	 0.05 
6702	惲	 22 	 428,287,209 	 0.05 
6703	晙	 22 	 428,287,231 	 0.05 
6704	蹻	 22 	 428,287,253 	 0.05 
6705	墬	 22 	 428,287,275 	 0.05 
6706	犡	 22 	 428,287,297 	 0.05 
6707	榎	 22 	 428,287,319 	 0.05 
6708	斳	 22 	 428,287,341 	 0.05 
6709	盬	 22 	 428,287,363 	 0.05 
6710	焌	 22 	 428,287,385 	 0.05 
6711	孖	 22 	 428,287,407 	 0.05 
6712	歃	 22 	 428,287,429 	 0.05 
6713	擧	 22 	 428,287,451 	 0.05 
6714	殱	 22 	 428,287,473 	 0.05 
6715	舸	 22 	 428,287,495 	 0.05 
6716	艿	 22 	 428,287,517 	 0.05 
6717	约	 22 	 428,287,539 	 0.05 
6718	漙	 22 	 428,287,561 	 0.05 
6719	檞	 22 	 428,287,583 	 0.05 
6720	荺	 22 	 428,287,605 	 0.05 
6721	噔	 22 	 428,287,627 	 0.05 
6722	揑	 22 	 428,287,649 	 0.05 
6723	曩	 21 	 428,287,670 	 0.04 
6724	誚	 21 	 428,287,691 	 0.04 
6725	槊	 21 	 428,287,712 	 0.04 
6726	淝	 21 	 428,287,733 	 0.04 
6727	靭	 21 	 428,287,754 	 0.04 
6728	踫	 21 	 428,287,775 	 0.04 
6729	雫	 21 	 428,287,796 	 0.04 
6730	梣	 21 	 428,287,817 	 0.04 
6731	孌	 21 	 428,287,838 	 0.04 
6732	昵	 21 	 428,287,859 	 0.04 
6733	僳	 21 	 428,287,880 	 0.04 
6734	騒	 21 	 428,287,901 	 0.04 
6735	趵	 21 	 428,287,922 	 0.04 
6736	衄	 21 	 428,287,943 	 0.04 
6737	沇	 21 	 428,287,964 	 0.04 
6738	朶	 21 	 428,287,985 	 0.04 
6739	覎	 21 	 428,288,006 	 0.04 
6740	罾	 21 	 428,288,027 	 0.04 
6741	槎	 21 	 428,288,048 	 0.04 
6742	珵	 21 	 428,288,069 	 0.04 
6743	啫	 21 	 428,288,090 	 0.04 
6744	氚	 21 	 428,288,111 	 0.04 
6745	沔	 21 	 428,288,132 	 0.04 
6746	魃	 21 	 428,288,153 	 0.04 
6747	褡	 21 	 428,288,174 	 0.04 
6748	覚	 21 	 428,288,195 	 0.04 
6749	宂	 21 	 428,288,216 	 0.04 
6750	坩	 21 	 428,288,237 	 0.04 
6751	岠	 21 	 428,288,258 	 0.04 
6752	頏	 21 	 428,288,279 	 0.04 
6753	㷧	 21 	 428,288,300 	 0.04 
6754	瘰	 21 	 428,288,321 	 0.04 
6755	鉍	 21 	 428,288,342 	 0.04 
6756	肼	 21 	 428,288,363 	 0.04 
6757	刣	 21 	 428,288,384 	 0.04 
6758	林	 21 	 428,288,405 	 0.04 
6759	囷	 21 	 428,288,426 	 0.04 
6760	伋	 21 	 428,288,447 	 0.04 
6761	峠	 21 	 428,288,468 	 0.04 
6762	蝪	 21 	 428,288,489 	 0.04 
6763	届	 21 	 428,288,510 	 0.04 
6764	肫	 21 	 428,288,531 	 0.04 
6765	罍	 21 	 428,288,552 	 0.04 
6766	笄	 21 	 428,288,573 	 0.04 
6767	豳	 21 	 428,288,594 	 0.04 
6768	繒	 21 	 428,288,615 	 0.04 
6769	斈	 20 	 428,288,635 	 0.04 
6770	滐	 20 	 428,288,655 	 0.04 
6771	絵	 20 	 428,288,675 	 0.04 
6772	儍	 20 	 428,288,695 	 0.04 
6773	芪	 20 	 428,288,715 	 0.04 
6774	瘺	 20 	 428,288,735 	 0.04 
6775	鸊	 20 	 428,288,755 	 0.04 
6776	禚	 20 	 428,288,775 	 0.04 
6777	甹	 20 	 428,288,795 	 0.04 
6778	蚍	 20 	 428,288,815 	 0.04 
6779	蓎	 20 	 428,288,835 	 0.04 
6780	縻	 20 	 428,288,855 	 0.04 
6781	摽	 20 	 428,288,875 	 0.04 
6782	䕒	 20 	 428,288,895 	 0.04 
6783	僨	 20 	 428,288,915 	 0.04 
6784	蘭	 20 	 428,288,935 	 0.04 
6785	鲁	 20 	 428,288,955 	 0.04 
6786	亷	 20 	 428,288,975 	 0.04 
6787	碭	 20 	 428,288,995 	 0.04 
6788	橦	 20 	 428,289,015 	 0.04 
6789	瞽	 20 	 428,289,035 	 0.04 
6790	郕	 20 	 428,289,055 	 0.04 
6791	烟	 20 	 428,289,075 	 0.04 
6792	坋	 20 	 428,289,095 	 0.04 
6793	葹	 20 	 428,289,115 	 0.04 
6794	痟	 20 	 428,289,135 	 0.04 
6795	釅	 20 	 428,289,155 	 0.04 
6796	驫	 20 	 428,289,175 	 0.04 
6797	嗖	 20 	 428,289,195 	 0.04 
6798	晩	 20 	 428,289,215 	 0.04 
6799	斻	 20 	 428,289,235 	 0.04 
6800	梘	 20 	 428,289,255 	 0.04 
6801	胍	 20 	 428,289,275 	 0.04 
6802	領	 20 	 428,289,295 	 0.04 
6803	桷	 20 	 428,289,315 	 0.04 
6804	輞	 20 	 428,289,335 	 0.04 
6805	卐	 20 	 428,289,355 	 0.04 
6806	螅	 20 	 428,289,375 	 0.04 
6807	媯	 20 	 428,289,395 	 0.04 
6808	糨	 20 	 428,289,415 	 0.04 
6809	屙	 20 	 428,289,435 	 0.04 
6810	粩	 20 	 428,289,455 	 0.04 
6811	蝎	 20 	 428,289,475 	 0.04 
6812	鉭	 20 	 428,289,495 	 0.04 
6813	湸	 20 	 428,289,515 	 0.04 
6814	箐	 20 	 428,289,535 	 0.04 
6815	魕	 20 	 428,289,555 	 0.04 
6816	麈	 20 	 428,289,575 	 0.04 
6817	齏	 20 	 428,289,595 	 0.04 
6818	謜	 20 	 428,289,615 	 0.04 
6819	濔	 20 	 428,289,635 	 0.04 
6820	袐	 20 	 428,289,655 	 0.04 
6821	輥	 20 	 428,289,675 	 0.04 
6822	声	 20 	 428,289,695 	 0.04 
6823	欹	 20 	 428,289,715 	 0.04 
6824	呐	 20 	 428,289,735 	 0.04 
6825	獪	 19 	 428,289,754 	 0.04 
6826	邛	 19 	 428,289,773 	 0.04 
6827	黒	 19 	 428,289,792 	 0.04 
6828	筕	 19 	 428,289,811 	 0.04 
6829	澺	 19 	 428,289,830 	 0.04 
6830	戩	 19 	 428,289,849 	 0.04 
6831	氽	 19 	 428,289,868 	 0.04 
6832	糝	 19 	 428,289,887 	 0.04 
6833	夌	 19 	 428,289,906 	 0.04 
6834	傜	 19 	 428,289,925 	 0.04 
6835	嵎	 19 	 428,289,944 	 0.04 
6836	嵨	 19 	 428,289,963 	 0.04 
6837	売	 19 	 428,289,982 	 0.04 
6838	恵	 19 	 428,290,001 	 0.04 
6839	筮	 19 	 428,290,020 	 0.04 
6840	槥	 19 	 428,290,039 	 0.04 
6841	拏	 19 	 428,290,058 	 0.04 
6842	睺	 19 	 428,290,077 	 0.04 
6843	菉	 19 	 428,290,096 	 0.04 
6844	凄	 19 	 428,290,115 	 0.04 
6845	憙	 19 	 428,290,134 	 0.04 
6846	阨	 19 	 428,290,153 	 0.04 
6847	芠	 19 	 428,290,172 	 0.04 
6848	泇	 19 	 428,290,191 	 0.04 
6849	毐	 19 	 428,290,210 	 0.04 
6850	跗	 19 	 428,290,229 	 0.04 
6851	岵	 19 	 428,290,248 	 0.04 
6852	釷	 19 	 428,290,267 	 0.04 
6853	僉	 19 	 428,290,286 	 0.04 
6854	旒	 19 	 428,290,305 	 0.04 
6855	琋	 19 	 428,290,324 	 0.04 
6856	瀬	 19 	 428,290,343 	 0.04 
6857	璌	 19 	 428,290,362 	 0.04 
6858	涙	 19 	 428,290,381 	 0.04 
6859	岭	 19 	 428,290,400 	 0.04 
6860	决	 19 	 428,290,419 	 0.04 
6861	誾	 19 	 428,290,438 	 0.04 
6862	酞	 19 	 428,290,457 	 0.04 
6863	灞	 19 	 428,290,476 	 0.04 
6864	猗	 19 	 428,290,495 	 0.04 
6865	紥	 19 	 428,290,514 	 0.04 
6866	隳	 19 	 428,290,533 	 0.04 
6867	襞	 19 	 428,290,552 	 0.04 
6868	鱠	 19 	 428,290,571 	 0.04 
6869	黽	 19 	 428,290,590 	 0.04 
6870	咣	 19 	 428,290,609 	 0.04 
6871	猋	 19 	 428,290,628 	 0.04 
6872	隽	 19 	 428,290,647 	 0.04 
6873	児	 19 	 428,290,666 	 0.04 
6874	迨	 19 	 428,290,685 	 0.04 
6875	讌	 19 	 428,290,704 	 0.04 
6876	捜	 19 	 428,290,723 	 0.04 
6877	区	 19 	 428,290,742 	 0.04 
6878	祅	 19 	 428,290,761 	 0.04 
6879	儫	 19 	 428,290,780 	 0.04 
6880	瓞	 19 	 428,290,799 	 0.04 
6881	堙	 19 	 428,290,818 	 0.04 
6882	絪	 19 	 428,290,837 	 0.04 
6883	嘅	 18 	 428,290,855 	 0.04 
6884	滘	 18 	 428,290,873 	 0.04 
6885	锝	 18 	 428,290,891 	 0.04 
6886	邳	 18 	 428,290,909 	 0.04 
6887	荆	 18 	 428,290,927 	 0.04 
6888	廻	 18 	 428,290,945 	 0.04 
6889	鰏	 18 	 428,290,963 	 0.04 
6890	淥	 18 	 428,290,981 	 0.04 
6891	老	 18 	 428,290,999 	 0.04 
6892	溈	 18 	 428,291,017 	 0.04 
6893	蜡	 18 	 428,291,035 	 0.04 
6894	汧	 18 	 428,291,053 	 0.04 
6895	寿	 18 	 428,291,071 	 0.04 
6896	寯	 18 	 428,291,089 	 0.04 
6897	汫	 18 	 428,291,107 	 0.04 
6898	煢	 18 	 428,291,125 	 0.04 
6899	帰	 18 	 428,291,143 	 0.04 
6900	禠	 18 	 428,291,161 	 0.04 
6901	灯	 18 	 428,291,179 	 0.04 
6902	耑	 18 	 428,291,197 	 0.04 
6903	喁	 18 	 428,291,215 	 0.04 
6904	鷉	 18 	 428,291,233 	 0.04 
6905	畠	 18 	 428,291,251 	 0.04 
6906	戔	 18 	 428,291,269 	 0.04 
6907	騉	 18 	 428,291,287 	 0.04 
6908	徴	 18 	 428,291,305 	 0.04 
6909	薜	 18 	 428,291,323 	 0.04 
6910	媄	 18 	 428,291,341 	 0.04 
6911	歷	 18 	 428,291,359 	 0.04 
6912	饉	 18 	 428,291,377 	 0.04 
6913	莼	 18 	 428,291,395 	 0.04 
6914	珛	 18 	 428,291,413 	 0.04 
6915	酛	 18 	 428,291,431 	 0.04 
6916	鷞	 18 	 428,291,449 	 0.04 
6917	磻	 18 	 428,291,467 	 0.04 
6918	櫧	 18 	 428,291,485 	 0.04 
6919	沭	 18 	 428,291,503 	 0.04 
6920	艚	 18 	 428,291,521 	 0.04 
6921	饢	 18 	 428,291,539 	 0.04 
6922	橿	 18 	 428,291,557 	 0.04 
6923	戇	 18 	 428,291,575 	 0.04 
6924	嶁	 18 	 428,291,593 	 0.04 
6925	髑	 18 	 428,291,611 	 0.04 
6926	亶	 18 	 428,291,629 	 0.04 
6927	耷	 18 	 428,291,647 	 0.04 
6928	桹	 18 	 428,291,665 	 0.04 
6929	參	 18 	 428,291,683 	 0.04 
6930	媮	 18 	 428,291,701 	 0.04 
6931	茻	 18 	 428,291,719 	 0.04 
6932	嗪	 18 	 428,291,737 	 0.04 
6933	餸	 18 	 428,291,755 	 0.04 
6934	噻	 18 	 428,291,773 	 0.04 
6935	閰	 17 	 428,291,790 	 0.03 
6936	葒	 17 	 428,291,807 	 0.03 
6937	橐	 17 	 428,291,824 	 0.03 
6938	哚	 17 	 428,291,841 	 0.03 
6939	氖	 17 	 428,291,858 	 0.03 
6940	亍	 17 	 428,291,875 	 0.03 
6941	筶	 17 	 428,291,892 	 0.03 
6942	擣	 17 	 428,291,909 	 0.03 
6943	撑	 17 	 428,291,926 	 0.03 
6944	頼	 17 	 428,291,943 	 0.03 
6945	篔	 17 	 428,291,960 	 0.03 
6946	鶖	 17 	 428,291,977 	 0.03 
6947	鏨	 17 	 428,291,994 	 0.03 
6948	渋	 17 	 428,292,011 	 0.03 
6949	梃	 17 	 428,292,028 	 0.03 
6950	歴	 17 	 428,292,045 	 0.03 
6951	盌	 17 	 428,292,062 	 0.03 
6952	晡	 17 	 428,292,079 	 0.03 
6953	裾	 17 	 428,292,096 	 0.03 
6954	喹	 17 	 428,292,113 	 0.03 
6955	輭	 17 	 428,292,130 	 0.03 
6956	璱	 17 	 428,292,147 	 0.03 
6957	泙	 17 	 428,292,164 	 0.03 
6958	饀	 17 	 428,292,181 	 0.03 
6959	櫳	 17 	 428,292,198 	 0.03 
6960	傈	 17 	 428,292,215 	 0.03 
6961	綮	 17 	 428,292,232 	 0.03 
6962	时	 17 	 428,292,249 	 0.03 
6963	刹	 17 	 428,292,266 	 0.03 
6964	滏	 17 	 428,292,283 	 0.03 
6965	彳	 17 	 428,292,300 	 0.03 
6966	馡	 17 	 428,292,317 	 0.03 
6967	硘	 17 	 428,292,334 	 0.03 
6968	櫞	 17 	 428,292,351 	 0.03 
6969	隠	 17 	 428,292,368 	 0.03 
6970	茛	 17 	 428,292,385 	 0.03 
6971	断	 17 	 428,292,402 	 0.03 
6972	凇	 17 	 428,292,419 	 0.03 
6973	从	 17 	 428,292,436 	 0.03 
6974	埵	 17 	 428,292,453 	 0.03 
6975	燹	 17 	 428,292,470 	 0.03 
6976	伢	 17 	 428,292,487 	 0.03 
6977	㵢	 17 	 428,292,504 	 0.03 
6978	衚	 17 	 428,292,521 	 0.03 
6979	粋	 17 	 428,292,538 	 0.03 
6980	続	 17 	 428,292,555 	 0.03 
6981	懞	 17 	 428,292,572 	 0.03 
6982	黟	 17 	 428,292,589 	 0.03 
6983	榳	 17 	 428,292,606 	 0.03 
6984	膕	 16 	 428,292,622 	 0.03 
6985	勞	 16 	 428,292,638 	 0.03 
6986	啉	 16 	 428,292,654 	 0.03 
6987	舾	 16 	 428,292,670 	 0.03 
6988	苪	 16 	 428,292,686 	 0.03 
6989	狀	 16 	 428,292,702 	 0.03 
6990	鱖	 16 	 428,292,718 	 0.03 
6991	脷	 16 	 428,292,734 	 0.03 
6992	蟪	 16 	 428,292,750 	 0.03 
6993	嗞	 16 	 428,292,766 	 0.03 
6994	値	 16 	 428,292,782 	 0.03 
6995	鼈	 16 	 428,292,798 	 0.03 
6996	蘜	 16 	 428,292,814 	 0.03 
6997	萘	 16 	 428,292,830 	 0.03 
6998	耜	 16 	 428,292,846 	 0.03 
6999	鲜	 16 	 428,292,862 	 0.03 
7000	胆	 16 	 428,292,878 	 0.03 
7001	绣	 16 	 428,292,894 	 0.03 
7002	吲	 16 	 428,292,910 	 0.03 
7003	褳	 16 	 428,292,926 	 0.03 
7004	写	 16 	 428,292,942 	 0.03 
7005	芨	 16 	 428,292,958 	 0.03 
7006	薀	 16 	 428,292,974 	 0.03 
7007	鮎	 16 	 428,292,990 	 0.03 
7008	僊	 16 	 428,293,006 	 0.03 
7009	岣	 16 	 428,293,022 	 0.03 
7010	鄯	 16 	 428,293,038 	 0.03 
7011	崆	 16 	 428,293,054 	 0.03 
7012	崍	 16 	 428,293,070 	 0.03 
7013	携	 16 	 428,293,086 	 0.03 
7014	塀	 16 	 428,293,102 	 0.03 
7015	穡	 16 	 428,293,118 	 0.03 
7016	磧	 16 	 428,293,134 	 0.03 
7017	骶	 16 	 428,293,150 	 0.03 
7018	穂	 16 	 428,293,166 	 0.03 
7019	璆	 16 	 428,293,182 	 0.03 
7020	堝	 16 	 428,293,198 	 0.03 
7021	炻	 16 	 428,293,214 	 0.03 
7022	檣	 16 	 428,293,230 	 0.03 
7023	濆	 16 	 428,293,246 	 0.03 
7024	騅	 16 	 428,293,262 	 0.03 
7025	録	 16 	 428,293,278 	 0.03 
7026	騭	 16 	 428,293,294 	 0.03 
7027	趄	 16 	 428,293,310 	 0.03 
7028	晹	 16 	 428,293,326 	 0.03 
7029	禊	 16 	 428,293,342 	 0.03 
7030	帙	 16 	 428,293,358 	 0.03 
7031	曌	 16 	 428,293,374 	 0.03 
7032	帯	 16 	 428,293,390 	 0.03 
7033	掾	 16 	 428,293,406 	 0.03 
7034	繐	 16 	 428,293,422 	 0.03 
7035	釔	 16 	 428,293,438 	 0.03 
7036	鑴	 16 	 428,293,454 	 0.03 
7037	矧	 16 	 428,293,470 	 0.03 
7038	闗	 16 	 428,293,486 	 0.03 
7039	姞	 16 	 428,293,502 	 0.03 
7040	楸	 16 	 428,293,518 	 0.03 
7041	楽	 16 	 428,293,534 	 0.03 
7042	鈰	 16 	 428,293,550 	 0.03 
7043	貊	 16 	 428,293,566 	 0.03 
7044	歟	 16 	 428,293,582 	 0.03 
